driverStandingsId,raceId,driverId,points,position,wins
65246,872,8,141.0,3,0
65247,872,815,65.0,9,0
65248,872,817,4.0,18,0
65249,872,814,32.0,13,0
65250,872,818,8.0,17,0
65251,872,3,83.0,7,1
65252,872,813,29.0,15,1
65253,872,10,0.0,22,0
65254,872,819,0.0,23,0
65255,872,811,25.0,16,0
65256,872,13,47.0,10,0
65257,872,5,0.0,19,0
65258,872,808,0.0,20,0
65259,872,30,43.0,11,0
65260,872,154,76.0,8,0
65261,872,807,31.0,14,0
65262,872,37,0.0,25,0
65263,872,39,0.0,24,0
65264,872,816,0.0,21,0
65359,873,30,43.0,12,0
65360,873,154,82.0,8,0
65345,873,155,35.0,13,0
65353,873,10,0.0,19,0
65363,873,39,0.0,24,0
65346,873,8,149.0,3,0
65343,873,17,132.0,5,2
65362,873,37,0.0,25,0
65361,873,807,31.0,14,0
65358,873,808,0.0,21,0
65357,873,5,0.0,20,0
65355,873,811,25.0,16,0
65356,873,13,51.0,10,0
65354,873,819,0.0,23,0
65352,873,813,29.0,15,1
65351,873,3,93.0,7,1
65350,873,818,8.0,17,0
65349,873,814,44.0,11,0
65347,873,815,66.0,9,0
65348,873,817,6.0,18,0
65344,873,4,194.0,1,3
65341,873,20,165.0,2,2
65340,873,18,119.0,6,2
65389,874,816,0.0,22,0
65387,874,37,0.0,25,0
65386,874,807,37.0,14,0
65385,874,154,82.0,8,0
65384,874,30,43.0,13,0
65383,874,808,0.0,21,0
65381,874,13,69.0,9,0
65380,874,811,25.0,16,0
65379,874,819,0.0,23,0
65377,874,813,33.0,15,1
65373,874,817,7.0,18,0
65370,874,155,50.0,11,0
65368,874,17,134.0,5,2
65366,874,20,190.0,2,3
65388,874,39,0.0,24,0
65382,874,5,0.0,20,0
65371,874,8,157.0,3,0
65372,874,815,66.0,10,0
65374,874,814,44.0,12,0
65369,874,4,194.0,1,3
65378,874,10,0.0,19,0
65376,874,3,93.0,7,1
65375,874,818,8.0,17,0
65365,874,18,131.0,6,2
65367,874,1,152.0,4,3
65364,873,816,0.0,22,0
65342,873,1,142.0,4,3
65390,875,18,131.0,6,2
65391,875,20,215.0,1,4
65392,875,1,153.0,4,3
65393,875,17,152.0,5,2
65394,875,4,209.0,2,3
65395,875,155,50.0,11,0
65396,875,8,167.0,3,0
65397,875,815,66.0,10,0
65398,875,817,9.0,18,0
65399,875,814,44.0,13,0
65400,875,818,12.0,17,0
65401,875,3,93.0,7,1
65402,875,813,33.0,15,1
65403,875,10,0.0,19,0
65404,875,819,0.0,23,0
65405,875,811,25.0,16,0
65406,875,13,81.0,9,0
65407,875,5,0.0,20,0
65408,875,808,0.0,21,0
65409,875,30,43.0,14,0
65410,875,154,88.0,8,0
65411,875,807,45.0,12,0
65412,875,37,0.0,25,0
65413,875,39,0.0,24,0
65414,875,816,0.0,22,0
65415,876,18,141.0,6,2
65416,876,20,240.0,1,5
65417,876,1,165.0,5,3
65418,876,17,167.0,4,2
65419,876,4,227.0,2,3
65420,876,155,50.0,11,0
65421,876,8,173.0,3,0
65422,876,815,66.0,10,0
65423,876,817,9.0,18,0
65424,876,814,44.0,13,0
65425,876,818,12.0,17,0
65426,876,3,93.0,7,1
65427,876,813,33.0,15,1
65428,876,10,0.0,19,0
65429,876,819,0.0,23,0
65430,876,811,26.0,16,0
65431,876,13,89.0,9,0
65432,876,5,0.0,20,0
65433,876,808,0.0,21,0
65434,876,30,43.0,14,0
65435,876,154,90.0,8,0
65436,876,807,49.0,12,0
65437,876,37,0.0,25,0
65438,876,39,0.0,24,0
65439,876,816,0.0,22,0
65440,877,18,153.0,6,2
65441,877,20,255.0,1,5
65442,877,1,165.0,5,3
65443,877,17,167.0,4,2
65444,877,4,245.0,2,3
65445,877,155,58.0,11,0
65446,877,8,198.0,3,1
65447,877,815,66.0,10,0
65448,877,817,10.0,18,0
65449,877,814,46.0,13,0
65450,877,818,12.0,17,0
65451,877,3,93.0,8,1
65452,877,813,43.0,14,1
65453,877,10,0.0,19,0
65454,877,819,0.0,23,0
65455,877,811,30.0,16,0
65456,877,13,95.0,7,0
65457,877,5,0.0,20,0
65458,877,808,0.0,21,0
65459,877,30,43.0,15,0
65460,877,154,90.0,9,0
65461,877,807,49.0,12,0
65462,877,37,0.0,25,0
65463,877,39,0.0,24,0
65464,877,816,0.0,22,0
65465,878,18,163.0,6,2
65466,878,20,273.0,1,5
65467,878,1,190.0,4,4
65468,878,17,167.0,5,2
65469,878,4,260.0,2,3
65470,878,155,58.0,11,0
65471,878,8,206.0,3,1
65472,878,815,66.0,10,0
65473,878,817,10.0,18,0
65474,878,814,46.0,13,0
65475,878,818,12.0,17,0
65476,878,3,93.0,9,1
65477,878,813,45.0,14,1
65478,878,10,0.0,19,0
65479,878,819,0.0,23,0
65480,878,811,31.0,16,0
65481,878,13,107.0,7,0
65482,878,5,0.0,20,0
65483,878,808,0.0,21,0
65484,878,30,43.0,15,0
65485,878,154,96.0,8,0
65486,878,807,53.0,12,0
65487,878,37,0.0,25,0
65488,878,39,0.0,24,0
65489,878,816,0.0,22,0
65490,879,18,188.0,5,3
65491,879,20,281.0,1,5
65492,879,1,190.0,4,4
65493,879,17,179.0,6,2
65494,879,4,278.0,2,3
65495,879,155,60.0,12,0
65496,879,8,207.0,3,1
65497,879,815,66.0,10,0
65498,879,817,10.0,18,0
65499,879,814,46.0,14,0
65500,879,818,16.0,17,0
65501,879,3,93.0,9,1
65502,879,813,45.0,15,1
65503,879,10,0.0,20,0
65504,879,819,0.0,21,0
65505,879,811,31.0,16,0
65506,879,13,122.0,7,0
65507,879,5,0.0,22,0
65508,879,808,0.0,19,0
65509,879,30,49.0,13,0
65510,879,154,96.0,8,0
65511,879,807,63.0,11,0
65512,879,37,0.0,25,0
65513,879,39,0.0,24,0
65514,879,816,0.0,23,0
65515,880,8,25.0,1,1
65516,880,4,18.0,2,0
65517,880,20,15.0,3,0
65518,880,13,12.0,4,0
65519,880,1,10.0,5,0
65520,880,17,8.0,6,0
65521,880,16,6.0,7,0
65522,880,814,4.0,8,0
65523,880,18,2.0,9,0
65524,880,154,1.0,10,0
65525,880,815,0.0,11,0
65526,880,818,0.0,12,0
65527,880,821,0.0,13,0
65528,880,822,0.0,14,0
65529,880,824,0.0,15,0
65530,880,819,0.0,16,0
65531,880,820,0.0,17,0
65532,880,823,0.0,18,0
65533,880,817,0.0,19,0
65534,880,3,0.0,20,0
65535,880,813,0.0,21,0
65536,880,807,0.0,22,0
65537,881,8,31.0,2,1
65538,881,4,18.0,6,0
65539,881,20,40.0,1,1
65540,881,13,22.0,5,0
65541,881,1,25.0,4,0
65542,881,17,26.0,3,0
65543,881,16,6.0,9,0
65544,881,814,4.0,10,0
65545,881,18,2.0,13,0
65546,881,154,9.0,8,0
65547,881,815,2.0,12,0
65548,881,818,1.0,14,0
65549,881,821,0.0,16,0
65550,881,822,0.0,15,0
65551,881,824,0.0,17,0
65552,881,819,0.0,18,0
65553,881,820,0.0,20,0
65554,881,823,0.0,19,0
65555,881,817,0.0,21,0
65556,881,3,12.0,7,0
65557,881,813,0.0,22,0
65558,881,807,4.0,11,0
65559,882,8,49.0,2,1
65560,882,4,43.0,3,1
65561,882,20,52.0,1,1
65562,882,13,30.0,5,0
65563,882,1,40.0,4,0
65564,882,17,26.0,6,0
65565,882,16,6.0,12,0
65566,882,814,8.0,10,0
65567,882,18,12.0,8,0
65568,882,154,11.0,9,0
65569,882,815,2.0,14,0
65570,882,818,1.0,15,0
65571,882,821,0.0,17,0
65572,882,822,0.0,16,0
65573,882,824,0.0,18,0
65574,882,819,0.0,19,0
65575,882,820,0.0,22,0
65576,882,823,0.0,21,0
65577,882,817,6.0,11,0
65578,882,3,12.0,7,0
65579,882,813,0.0,20,0
65580,882,807,5.0,13,0
65581,883,8,67.0,2,1
65582,883,4,47.0,4,1
65583,883,20,77.0,1,2
65584,883,13,30.0,6,0
65585,883,1,50.0,3,0
65586,883,17,32.0,5,0
65587,883,16,6.0,12,0
65588,883,814,20.0,8,0
65589,883,18,13.0,10,0
65590,883,154,26.0,7,0
65591,883,815,10.0,11,0
65592,883,818,1.0,15,0
65593,883,821,0.0,18,0
65594,883,822,0.0,16,0
65595,883,824,0.0,19,0
65596,883,819,0.0,20,0
65597,883,820,0.0,22,0
65598,883,823,0.0,21,0
65599,883,817,6.0,13,0
65600,883,3,14.0,9,0
65601,883,813,0.0,17,0
65602,883,807,5.0,14,0
65645,884,813,0.0,18,0
65644,884,3,22.0,9,0
65643,884,817,7.0,12,0
65641,884,820,0.0,22,0
65639,884,824,0.0,19,0
65638,884,822,0.0,17,0
65637,884,821,0.0,16,0
65636,884,818,1.0,15,0
65633,884,18,17.0,10,0
65632,884,814,26.0,8,0
65631,884,16,6.0,13,0
65630,884,17,42.0,6,0
65629,884,1,50.0,4,0
65627,884,20,89.0,1,2
65626,884,4,72.0,3,2
65625,884,8,85.0,2,1
65646,884,807,5.0,14,0
65642,884,823,0.0,21,0
65640,884,819,0.0,20,0
65635,884,815,12.0,11,0
65634,884,154,26.0,7,0
65628,884,13,45.0,5,0
65647,885,8,86.0,2,1
65648,885,4,78.0,3,2
65649,885,20,107.0,1,2
65650,885,13,45.0,7,0
65651,885,1,62.0,4,0
65652,885,17,57.0,5,0
65653,885,16,16.0,11,0
65654,885,814,28.0,8,0
65655,885,18,25.0,10,0
65656,885,154,26.0,9,0
65657,885,815,12.0,12,0
65658,885,818,5.0,15,0
65659,885,821,0.0,16,0
65660,885,822,0.0,17,0
65661,885,824,0.0,19,0
65662,885,819,0.0,20,0
65663,885,820,0.0,21,0
65664,885,823,0.0,22,0
65665,885,817,7.0,13,0
65666,885,3,47.0,6,1
65667,885,813,0.0,18,0
65668,885,807,5.0,14,0
65669,886,8,88.0,3,1
65670,886,4,96.0,2,2
65671,886,20,132.0,1,3
65672,886,13,49.0,7,0
65673,886,1,77.0,4,0
65674,886,17,69.0,5,0
65675,886,16,17.0,11,0
65676,886,814,34.0,8,0
65677,886,18,25.0,10,0
65678,886,154,26.0,9,0
65679,886,815,12.0,13,0
65680,886,818,13.0,12,0
65681,886,821,0.0,16,0
65682,886,822,0.0,17,0
65683,886,824,0.0,19,0
65684,886,819,0.0,20,0
65685,886,820,0.0,21,0
65686,886,823,0.0,22,0
65687,886,817,7.0,14,0
65688,886,3,57.0,6,1
65689,886,813,0.0,18,0
65690,886,807,5.0,15,0
65734,887,807,6.0,15,0
65733,887,813,0.0,16,0
65731,887,817,11.0,14,0
65730,887,823,0.0,22,0
65728,887,819,0.0,20,0
65727,887,824,0.0,19,0
65725,887,821,0.0,18,0
65724,887,818,13.0,12,0
65719,887,16,23.0,11,0
65718,887,17,87.0,5,0
65715,887,20,132.0,1,3
65716,887,13,57.0,7,0
65717,887,1,89.0,4,0
65732,887,3,82.0,6,2
65729,887,820,0.0,21,0
65726,887,822,0.0,17,0
65720,887,814,36.0,8,0
65713,887,8,98.0,3,1
65714,887,4,111.0,2,2
65723,887,815,12.0,13,0
65722,887,154,26.0,9,0
65721,887,18,25.0,10,0
65735,888,8,116.0,3,1
65736,888,4,123.0,2,2
65737,888,20,157.0,1,4
65738,888,13,57.0,7,0
65739,888,1,99.0,4,0
65740,888,17,93.0,5,0
65741,888,16,23.0,11,0
65742,888,814,36.0,9,0
65743,888,18,33.0,10,0
65744,888,154,41.0,8,0
65745,888,815,16.0,12,0
65746,888,818,13.0,13,0
65747,888,821,0.0,18,0
65748,888,822,0.0,17,0
65749,888,824,0.0,19,0
65750,888,819,0.0,20,0
65751,888,820,0.0,21,0
65752,888,823,0.0,22,0
65753,888,817,11.0,14,0
65754,888,3,84.0,6,2
65755,888,813,0.0,16,0
65756,888,807,7.0,15,0
65757,890,8,134.0,2,1
65758,890,4,133.0,3,2
65759,890,20,172.0,1,4
65760,890,13,61.0,7,0
65761,890,1,124.0,4,1
65762,890,17,105.0,5,0
65763,890,16,23.0,11,0
65764,890,814,36.0,10,0
65765,890,18,39.0,9,0
65766,890,154,49.0,8,0
65767,890,815,18.0,12,0
65768,890,818,13.0,13,0
65769,890,821,0.0,18,0
65770,890,822,0.0,17,0
65771,890,824,0.0,19,0
65772,890,819,0.0,20,0
65773,890,820,0.0,22,0
65774,890,823,0.0,21,0
65775,890,817,11.0,14,0
65776,890,3,84.0,6,2
65777,890,813,1.0,16,0
65778,890,807,7.0,15,0
65779,891,8,134.0,4,1
65780,891,4,151.0,2,2
65781,891,20,197.0,1,5
65782,891,13,67.0,7,0
65783,891,1,139.0,3,1
65784,891,17,115.0,5,0
65785,891,16,25.0,11,0
65786,891,814,36.0,10,0
65787,891,18,47.0,9,0
65788,891,154,53.0,8,0
65789,891,815,18.0,12,0
65790,891,818,13.0,13,0
65791,891,821,0.0,18,0
65792,891,822,0.0,17,0
65793,891,824,0.0,19,0
65794,891,819,0.0,20,0
65795,891,820,0.0,22,0
65796,891,823,0.0,21,0
65797,891,817,12.0,14,0
65798,891,3,96.0,6,2
65799,891,813,1.0,16,0
65800,891,807,7.0,15,0
65801,892,8,134.0,4,1
65802,892,4,169.0,2,2
65803,892,20,222.0,1,6
65804,892,13,79.0,7,0
65805,892,1,141.0,3,1
65806,892,17,130.0,5,0
65807,892,16,25.0,11,0
65808,892,814,36.0,10,0
65809,892,18,48.0,9,0
65810,892,154,57.0,8,0
65811,892,815,18.0,12,0
65812,892,818,13.0,15,0
65813,892,821,0.0,18,0
65814,892,822,0.0,17,0
65815,892,824,0.0,19,0
65816,892,819,0.0,20,0
65817,892,820,0.0,22,0
65818,892,823,0.0,21,0
65819,892,817,18.0,13,0
65820,892,3,104.0,6,2
65821,892,813,1.0,16,0
65822,892,807,17.0,14,0
65823,893,8,149.0,4,1
65824,893,4,187.0,2,2
65825,893,20,247.0,1,7
65826,893,13,87.0,7,0
65827,893,1,151.0,3,1
65828,893,17,130.0,5,0
65829,893,16,26.0,11,0
65830,893,814,36.0,10,0
65831,893,18,54.0,9,0
65832,893,154,57.0,8,0
65833,893,815,22.0,12,0
65834,893,818,13.0,15,0
65835,893,821,0.0,17,0
65836,893,822,0.0,18,0
65837,893,824,0.0,19,0
65838,893,819,0.0,20,0
65839,893,820,0.0,22,0
65840,893,823,0.0,21,0
65841,893,817,18.0,14,0
65842,893,3,116.0,6,2
65843,893,813,1.0,16,0
65844,893,807,19.0,13,0
65845,894,8,167.0,3,1
65846,894,4,195.0,2,2
65847,894,20,272.0,1,8
65848,894,13,89.0,7,0
65849,894,1,161.0,4,1
65850,894,17,130.0,5,0
65851,894,16,26.0,12,0
65852,894,814,36.0,10,0
65853,894,18,58.0,9,0
65854,894,154,72.0,8,0
65855,894,815,23.0,13,0
65856,894,818,13.0,15,0
65857,894,821,0.0,17,0
65858,894,822,0.0,18,0
65859,894,824,0.0,19,0
65860,894,819,0.0,20,0
65861,894,820,0.0,22,0
65862,894,823,0.0,21,0
65863,894,817,18.0,14,0
65864,894,3,122.0,6,2
65865,894,813,1.0,16,0
65866,894,807,31.0,11,0
65867,895,8,177.0,3,1
65868,895,4,207.0,2,2
65869,895,20,297.0,1,9
65870,895,13,90.0,7,0
65871,895,1,161.0,4,1
65872,895,17,148.0,5,0
65873,895,16,26.0,12,0
65874,895,814,36.0,11,0
65875,895,18,60.0,9,0
65876,895,154,87.0,8,0
65877,895,815,23.0,13,0
65878,895,818,13.0,15,0
65879,895,821,6.0,16,0
65880,895,822,0.0,18,0
65881,895,824,0.0,19,0
65882,895,819,0.0,20,0
65883,895,820,0.0,22,0
65884,895,823,0.0,21,0
65885,895,817,18.0,14,0
65886,895,3,126.0,6,2
65887,895,813,1.0,17,0
65888,895,807,39.0,10,0
65889,896,8,183.0,3,1
65890,896,4,207.0,2,2
65891,896,20,322.0,1,10
65892,896,13,102.0,8,0
65893,896,1,169.0,4,1
65894,896,17,148.0,5,0
65895,896,16,28.0,13,0
65896,896,814,40.0,10,0
65897,896,18,60.0,9,0
65898,896,154,102.0,7,0
65899,896,815,33.0,12,0
65900,896,818,13.0,15,0
65901,896,821,6.0,16,0
65902,896,822,0.0,18,0
65903,896,824,0.0,19,0
65904,896,819,0.0,20,0
65905,896,820,0.0,22,0
65906,896,823,0.0,21,0
65907,896,817,19.0,14,0
65908,896,3,144.0,6,2
65909,896,813,1.0,17,0
65910,896,807,39.0,11,0
65911,897,8,183.0,3,1
65912,897,4,217.0,2,2
65913,897,20,347.0,1,11
65914,897,13,106.0,8,0
65915,897,1,175.0,4,1
65916,897,17,166.0,5,0
65917,897,16,29.0,13,0
65918,897,814,48.0,10,0
65919,897,18,60.0,9,0
65920,897,154,114.0,7,0
65921,897,815,35.0,12,0
65922,897,818,13.0,15,0
65923,897,821,6.0,16,0
65924,897,822,0.0,18,0
65925,897,824,0.0,19,0
65926,897,819,0.0,20,0
65927,897,820,0.0,22,0
65928,897,823,0.0,21,0
65929,897,817,19.0,14,0
65930,897,3,159.0,6,2
65931,897,813,1.0,17,0
65932,897,807,39.0,11,0
65933,898,8,183.0,4,1
65934,898,4,227.0,2,2
65935,898,20,372.0,1,12
65936,898,13,106.0,8,0
65937,898,1,187.0,3,1
65938,898,17,181.0,5,0
65939,898,16,29.0,13,0
65940,898,814,48.0,10,0
65941,898,18,61.0,9,0
65942,898,154,132.0,7,0
65943,898,815,41.0,12,0
65944,898,818,13.0,15,0
65945,898,821,6.0,16,0
65946,898,822,4.0,17,0
65947,898,824,0.0,19,0
65948,898,819,0.0,20,0
65949,898,820,0.0,22,0
65950,898,823,0.0,21,0
65951,898,817,19.0,14,0
65952,898,3,161.0,6,2
65953,898,813,1.0,18,0
65954,898,807,47.0,11,0
65955,898,5,0.0,23,0
65956,899,8,183.0,5,1
65957,899,4,242.0,2,2
65958,899,20,397.0,1,13
65959,899,13,112.0,8,0
65960,899,1,189.0,4,1
65961,899,17,199.0,3,0
65962,899,16,29.0,13,0
65963,899,814,48.0,12,0
65964,899,18,73.0,9,0
65965,899,154,132.0,7,0
65966,899,815,49.0,11,0
65967,899,818,13.0,15,0
65968,899,821,6.0,16,0
65969,899,822,4.0,17,0
65970,899,824,0.0,19,0
65971,899,819,0.0,20,0
65972,899,820,0.0,23,0
65973,899,823,0.0,21,0
65974,899,817,20.0,14,0
65975,899,3,171.0,6,2
65976,899,813,1.0,18,0
65977,899,807,51.0,10,0
65978,899,5,0.0,22,0
66632,900,13,0.0,20,0
66630,900,20,0.0,18,0
66628,900,813,0.0,16,0
66626,900,824,0.0,14,0
66624,900,821,0.0,12,0
66614,900,825,18.0,2,0
66615,900,18,15.0,3,0
66616,900,4,12.0,4,0
66617,900,822,10.0,5,0
66618,900,807,8.0,6,0
66619,900,8,6.0,7,0
66633,900,155,0.0,21,0
66631,900,1,0.0,19,0
66629,900,828,0.0,17,0
66627,900,154,0.0,15,0
66625,900,820,0.0,13,0
66623,900,16,0.0,11,0
66622,900,815,1.0,10,0
66621,900,826,2.0,9,0
66620,900,818,4.0,8,0
66613,900,3,25.0,1,1
66634,900,817,0.0,22,0
66635,901,3,43.0,1,1
66636,901,825,20.0,5,0
66637,901,18,23.0,4,0
66638,901,4,24.0,3,0
66639,901,822,14.0,8,0
66640,901,807,18.0,6,0
66641,901,8,6.0,9,0
66642,901,818,4.0,11,0
66643,901,826,3.0,12,0
66644,901,815,1.0,13,0
66645,901,16,0.0,15,0
66646,901,821,0.0,16,0
66647,901,820,0.0,17,0
66648,901,824,0.0,20,0
66649,901,154,0.0,14,0
66650,901,813,0.0,21,0
66651,901,828,0.0,19,0
66652,901,20,15.0,7,0
66653,901,1,25.0,2,1
66654,901,13,6.0,10,0
66655,901,155,0.0,18,0
66656,901,817,0.0,22,0
66657,902,3,61.0,1,1
66658,902,825,20.0,7,0
66659,902,18,23.0,5,0
66660,902,4,26.0,4,0
66661,902,822,18.0,8,0
66662,902,807,28.0,3,0
66663,902,8,7.0,12,0
66664,902,818,4.0,13,0
66665,902,826,3.0,14,0
66666,902,815,16.0,9,0
66667,902,16,0.0,16,0
66668,902,821,0.0,17,0
66669,902,820,0.0,18,0
66670,902,824,0.0,22,0
66671,902,154,0.0,15,0
66672,902,813,0.0,20,0
66673,902,828,0.0,21,0
66674,902,20,23.0,6,0
66675,902,1,50.0,2,2
66676,902,13,12.0,11,0
66677,902,155,0.0,19,0
66678,902,817,12.0,10,0
66679,903,3,79.0,1,1
66680,903,825,20.0,9,0
66681,903,18,23.0,8,0
66682,903,4,41.0,3,0
66683,903,822,24.0,7,0
66684,903,807,36.0,4,0
66685,903,8,11.0,12,0
66686,903,818,4.0,13,0
66687,903,826,4.0,14,0
66688,903,815,18.0,10,0
66689,903,16,0.0,16,0
66690,903,821,0.0,17,0
66691,903,820,0.0,18,0
66692,903,824,0.0,22,0
66693,903,154,0.0,15,0
66694,903,813,0.0,20,0
66695,903,828,0.0,21,0
66696,903,20,33.0,5,0
66697,903,1,75.0,2,3
66698,903,13,12.0,11,0
66699,903,155,0.0,19,0
66700,903,817,24.0,6,0
66701,904,3,97.0,2,1
66702,904,825,20.0,9,0
66703,904,18,23.0,8,0
66704,904,4,49.0,3,0
66705,904,822,34.0,7,0
66706,904,807,37.0,6,0
66707,904,8,17.0,11,0
66708,904,818,4.0,14,0
66709,904,826,4.0,15,0
66710,904,815,20.0,10,0
66711,904,16,0.0,16,0
66712,904,821,0.0,17,0
66713,904,820,0.0,18,0
66714,904,824,0.0,22,0
66715,904,154,4.0,13,0
66716,904,813,0.0,20,0
66717,904,828,0.0,21,0
66718,904,20,45.0,4,0
66719,904,1,100.0,1,4
66720,904,13,12.0,12,0
66721,904,155,0.0,19,0
66722,904,817,39.0,5,0
66723,905,3,122.0,1,2
66724,905,825,21.0,9,0
66725,905,18,31.0,8,0
66726,905,4,61.0,3,0
66727,905,822,34.0,7,0
66728,905,807,47.0,5,0
66729,905,8,17.0,12,0
66730,905,818,4.0,14,0
66731,905,826,4.0,15,0
66732,905,815,20.0,10,0
66733,905,16,0.0,18,0
66734,905,821,0.0,19,0
66735,905,820,0.0,20,0
66736,905,824,2.0,16,0
66737,905,154,8.0,13,0
66738,905,813,0.0,22,0
66739,905,828,0.0,17,0
66740,905,20,45.0,6,0
66741,905,1,118.0,2,4
66742,905,13,18.0,11,0
66743,905,155,0.0,21,0
66744,905,817,54.0,4,0
66745,906,3,140.0,1,2
66746,906,825,23.0,9,0
66747,906,18,43.0,7,0
66748,906,4,69.0,4,0
66749,906,822,40.0,8,0
66750,906,807,57.0,6,0
66751,906,8,18.0,12,0
66752,906,818,8.0,14,0
66753,906,826,4.0,15,0
66754,906,815,20.0,10,0
66755,906,16,0.0,17,0
66756,906,821,0.0,19,0
66757,906,820,0.0,20,0
66758,906,824,2.0,16,0
66759,906,154,8.0,13,0
66760,906,813,0.0,22,0
66761,906,828,0.0,18,0
66762,906,20,60.0,5,0
66763,906,1,118.0,2,4
66764,906,13,18.0,11,0
66765,906,155,0.0,21,0
66766,906,817,79.0,3,1
66767,907,3,165.0,1,3
66768,907,825,29.0,10,0
66769,907,18,43.0,8,0
66770,907,4,79.0,4,0
66771,907,822,55.0,7,0
66772,907,807,59.0,6,0
66773,907,8,19.0,12,0
66774,907,818,8.0,14,0
66775,907,826,4.0,15,0
66776,907,815,28.0,11,0
66777,907,16,0.0,17,0
66778,907,821,0.0,20,0
66779,907,820,0.0,21,0
66780,907,824,2.0,16,0
66781,907,154,8.0,13,0
66782,907,813,0.0,19,0
66783,907,828,0.0,18,0
66784,907,20,60.0,5,0
66785,907,1,136.0,2,4
66786,907,13,30.0,9,0
66787,907,155,0.0,22,0
66788,907,817,83.0,3,1
66789,908,3,165.0,1,3
66790,908,825,35.0,9,0
66791,908,18,55.0,8,0
66792,908,4,87.0,4,0
66793,908,822,73.0,5,0
66794,908,807,63.0,7,0
66795,908,8,19.0,12,0
66796,908,818,9.0,13,0
66797,908,826,6.0,15,0
66798,908,815,28.0,11,0
66799,908,16,0.0,17,0
66800,908,821,0.0,20,0
66801,908,820,0.0,21,0
66802,908,824,2.0,16,0
66803,908,154,8.0,14,0
66804,908,813,0.0,19,0
66805,908,828,0.0,18,0
66806,908,20,70.0,6,0
66807,908,1,161.0,2,5
66808,908,13,30.0,10,0
66809,908,155,0.0,22,0
66810,908,817,98.0,3,1
66811,909,3,190.0,1,4
66812,909,825,37.0,9,0
66813,909,18,59.0,8,0
66814,909,4,97.0,4,0
66815,909,822,91.0,5,0
66816,909,807,69.0,7,0
66817,909,8,19.0,12,0
66818,909,818,9.0,13,0
66819,909,826,6.0,15,0
66820,909,815,29.0,11,0
66821,909,16,0.0,17,0
66822,909,821,0.0,20,0
66823,909,820,0.0,21,0
66824,909,824,2.0,16,0
66825,909,154,8.0,14,0
66826,909,813,0.0,19,0
66827,909,828,0.0,18,0
66828,909,20,82.0,6,0
66829,909,1,176.0,2,5
66830,909,13,30.0,10,0
66831,909,155,0.0,22,0
66832,909,817,106.0,3,1
66833,910,3,202.0,1,4
66834,910,825,37.0,10,0
66835,910,18,60.0,8,0
66836,910,4,115.0,4,0
66837,910,822,95.0,5,0
66838,910,807,69.0,7,0
66839,910,8,27.0,12,0
66840,910,818,11.0,13,0
66841,910,826,6.0,15,0
66842,910,815,29.0,11,0
66843,910,16,0.0,17,0
66844,910,821,0.0,20,0
66845,910,820,0.0,21,0
66846,910,824,2.0,16,0
66847,910,154,8.0,14,0
66848,910,813,0.0,19,0
66849,910,828,0.0,18,0
66850,910,20,88.0,6,0
66851,910,1,191.0,2,5
66852,910,13,40.0,9,0
66853,910,155,0.0,22,0
66854,910,817,131.0,3,2
66855,911,3,220.0,1,4
66856,911,825,37.0,11,0
66857,911,18,68.0,8,0
66858,911,4,121.0,4,0
66859,911,822,110.0,5,0
66860,911,807,70.0,7,0
66861,911,8,39.0,10,0
66862,911,818,11.0,13,0
66863,911,826,8.0,15,0
66864,911,815,33.0,12,0
66865,911,16,0.0,17,0
66866,911,821,0.0,20,0
66867,911,820,0.0,21,0
66868,911,824,2.0,16,0
66869,911,154,8.0,14,0
66870,911,813,0.0,19,0
66871,911,828,0.0,18,0
66872,911,20,98.0,6,0
66873,911,1,191.0,2,5
66874,911,13,40.0,9,0
66875,911,155,0.0,22,0
66876,911,817,156.0,3,3
66877,911,827,0.0,23,0
66878,912,3,238.0,1,4
66879,912,825,38.0,12,0
66880,912,18,72.0,7,0
66881,912,4,121.0,5,0
66882,912,822,122.0,4,0
66883,912,807,70.0,8,0
66884,912,8,41.0,10,0
66885,912,818,11.0,13,0
66886,912,826,8.0,15,0
66887,912,815,39.0,11,0
66888,912,16,0.0,17,0
66889,912,821,0.0,20,0
66890,912,820,0.0,21,0
66891,912,824,2.0,16,0
66892,912,154,8.0,14,0
66893,912,813,0.0,19,0
66894,912,828,0.0,18,0
66895,912,20,106.0,6,0
66896,912,1,216.0,2,6
66897,912,13,55.0,9,0
66898,912,155,0.0,22,0
66899,912,817,166.0,3,3
66900,912,827,0.0,23,0
66901,913,3,238.0,2,4
66902,913,825,39.0,12,0
66903,913,18,72.0,7,0
66904,913,4,133.0,4,0
66905,913,822,122.0,6,0
66906,913,807,72.0,8,0
66907,913,8,45.0,11,0
66908,913,818,19.0,13,0
66909,913,826,8.0,15,0
66910,913,815,45.0,10,0
66911,913,16,0.0,17,0
66912,913,821,0.0,20,0
66913,913,820,0.0,21,0
66914,913,824,2.0,16,0
66915,913,154,8.0,14,0
66916,913,813,0.0,19,0
66917,913,828,0.0,18,0
66918,913,20,124.0,5,0
66919,913,1,241.0,1,7
66920,913,13,65.0,9,0
66921,913,155,0.0,22,0
66922,913,817,181.0,3,3
66923,913,827,0.0,23,0
66924,914,3,256.0,2,4
66925,914,825,39.0,12,0
66926,914,18,82.0,7,0
66927,914,4,133.0,5,0
66928,914,822,130.0,6,0
66929,914,807,76.0,8,0
